x,y
5.21318518134084e-05,0.0002749878499629099
0.0010533964236795201,0.001303580293713552
6.80532942127221e-05,0.0005448633714486006
0.0004087089900036145,0.0014659281483175302
0.0028084057115835004,0.0002898713872422909
0.0002395105140756415,0.0011268279965739036
0.00012585998824926614,0.0005550640742907342
0.0013148259516399252,0.0026563573032017673
0.0010594831897708656,0.001586570511331098
0.0015027368837388644,0.0025956007222343036
0.004266607462218408,3.1646542675012324e-05
0.0005669415999040028,2.3119687999950678e-05
0.0006383376790650708,0.0021282556215931336
0.0016246828420617698,0.00018167775085356497
4.183116290423783e-05,0.0020794191836376874
0.00013037167269513983,0.0011546915651355905
0.0016279863859119947,0.0017644477132680025
0.0026707912196515804,0.0011395157343205287
0.002187081221105114,0.0004957643924599076
0.0013175200958952527,0.0025892418361093406
0.002502487449386026,0.0005059951149830044
0.0016723256379247986,0.0022574990050585053
0.004558063145226804,0.000871029889569358
0.001465702497481458,0.0005772114525919858
0.000925648982525562,0.0015298381446228193
0.001625506298389312,0.00225799178789704
0.0030858738496517546,0.00013878442266035407
0.00040145210573994117,0.0012195588247608247
0.0010096429029318177,0.0009592984976926067
0.0008214993799912085,0.00012515871686169522
0.000834427597281695,0.0018485204175158199
0.0024446575354581945,0.0038041244431590293
0.004019285722723809,0.0021499319007044493
0.001564542073435149,0.0027636969044782522
0.0010606652278974948,0.0009058637889858279
0.0021141576642962068,0.0015036541279050408
0.0022165769431518045,0.0010415707326807966
0.0009035301278381147,0.0033304510485672734
0.0007353968633098118,0.0039243232727468325
0.0022063955602319996,0.0022891777461046536
0.001488696560032865,0.0003985807386252538
0.0014489397099345935,0.0014190005305301234
0.003118999504616582,0.0007076784926721147
0.0020636257381680956,0.0023235966395129815
0.0014264172964532085,0.0032023433868167417
0.0007594140024664853,0.0006539502058822977
0.0022872495386370706,0.001354706718898424
0.0007720596534478984,0.0009103929007168166
0.004102613449243064,0.0002420157292781222
0.0003969397182977952,0.0008630861708803783
0.003371346329253899,0.0028460294866956004
0.002186956916945204,0.001934014187711497
0.00019610006600018215,0.0028510686499096938
0.0008701813210434672,0.002417878121259709
0.0014174251257692005,0.002030820192121696
0.001255960515114174,0.00348753275940078
0.0018197500687588963,0.002258672471546208
0.002205953309946884,0.0023659241788017704
0.002102642663295795,0.0027189380623685033
0.002824815849095691,0.0004691570615020235
0.0016055857040235821,0.001846089091865788
0.00046346428049295896,0.000728093876830066
0.002796859764971349,0.0018964445336663305
0.0027325249865067514,0.001008380558657096
0.0011689571559539425,0.0011328858791768148
0.00010107102718798222,0.003748551275883971
0.003510893429711004,0.00022665733185123216
0.000704304613409007,0.0010896631479621055
0.0017331755050720155,0.002130017658772909
0.003103317158573843,7.529968843110468e-05
0.0005124933780338847,0.0026207084662160374
0.0022973177665817635,0.00017061001941504061
0.0019706175443299223,0.0032902953383107114
0.003205057831545205,0.0017293621816426574
0.004053163833684592,0.0010114103353389692
0.0002481386303929689,0.001295645340545104
0.00023737591236822064,7.517313247279445e-05
0.0001677613413264556,0.0021198191299422464
0.00014084572633121795,0.0010964530899700287
0.0009263501704487032,0.0029587184466172423
0.0008543112895850469,0.004191065078718137
0.0016191964431914174,0.0038304434539899734
0.002826032915035692,0.0038455744843743367
0.0006204234896007854,0.00073026977133267
0.00024143902138246132,0.0016078332864774003
0.0036994544168085786,0.0005591652034201977
0.003578027258772376,0.002422835172371185
0.0018787347743198513,0.0026812364920524023
0.0024901709749944045,0.0018130737503023048
0.0033138964281599903,0.0036267283504002323
0.0013539956083566396,0.0005882158786192637
0.0014476677102694957,0.0007860404522470887
0.0013196628375684027,0.0008137728058360549
0.0016607757853875915,0.0007158142344300676
0.0023163862101682753,2.5994553414399046e-05
0.0021091297254418884,0.0007887040636339049
0.0011901561113090153,0.002468843507533791
0.006121664152384021,0.00026843867274961575
0.002540495185474112,0.0005002946080986947
0.0002670937321055389,0.0014953695849841409
0.0036484867922849107,0.0006311056834897855
0.0009311689225458553,0.0027321045273325517
0.00016618631602399736,0.0007896684157712164
0.0007245166148813209,0.004827723002887974
0.0002391164956678793,0.00037296645193557465
0.004764834605718582,0.0012841182636750825
0.00301335323096219,0.0012868872179829238
0.0030962872628090277,0.0002974981735322513
0.0026609621181251097,0.0028692205217719924
0.0012588679722929652,0.0031188379309196046
0.0016901202186281883,0.002314174752758802
0.0006501483448198009,0.006269167884974058
0.0010454874802887093,0.004828235373582235
0.002571512702035428,0.0010399921647501476
0.002371010835644005,0.0005889229957295461
0.002283301156038947,0.001606908365929055
0.0025863841289166523,0.0002280825095664074
0.005040922136178294,0.00025081184379743826
0.0007101360576640126,0.0010576401149968717
0.00510766252281758,0.0039093438555632964
0.0051651897214682885,0.002599514935286318
0.0007085919925770567,0.0010799603732507823
0.0008873131309796167,0.001193621930163924
0.0003211052686976634,0.004242901483309691
0.002868278830736426,0.001332373874563919
0.00261189271268375,0.0029861914075609564
0.0013289310519917774,0.002646049771826642
0.00045527756338686887,0.005321875426399059
0.0005617516289250779,0.0014879698667230046
0.005357746232589944,0.0026681974140453646
0.0030295299305845014,0.0037183685703368885
0.002921339248106225,0.004173516670005928
0.002742634463725996,0.003413737275610146
0.0008956526997161984,0.004309223192757783
0.0015813444946133903,0.002706448763926006
2.160530227435231e-05,0.004563766177110018
0.002751329476951725,0.0012864706661436798
0.002777495866464641,0.0002465909007006162
0.000304438195741219,0.0038294546468795043
0.0008437319784063979,0.002464143651851214
0.0022340275678068844,0.0019069536631958206
0.003045375696352104,0.0003537554385144581
0.006503953804202545,0.00026312689465234074
0.004240544914569377,0.0011384567824297975
0.002022136753411341,0.0013660968361109416
2.5534262839910227e-05,0.003713767686540248
0.0011056444268010002,0.008005713904952638
0.00319974563412595,0.0010366780051231372
0.0014509100179502243,0.0018875758568316359
0.0034114628127413504,0.0034276178571741867
0.001852063506873225,0.00021460084113950062
0.0020486532129115886,0.0009003143179217854
0.004024490196987418,0.003599079061030408
0.0006577408239397675,0.0007387669038966538
0.002080724279872437,0.0010832436071426255
0.006007129592087046,0.0015842443686539809
0.002045974680288082,0.0018381430980483893
