0,1
224,344.0
246,291.0
700,802.0
501,944.0
448,11.0
164,373.0
417,280.0
50,115.0
153,192.0
520,837.0
862,549.0
875,639.0
718,786.0
160,355.0
765,758.0
781,855.0
902,879.0
714,726.0
768,774.0
85,60.0
870,905.0
684,659.0
230,84.0
892,962.0
762,785.0
940,669.0
243,298.0
605,931.0
933,517.0
818,917.0
27,70.0
894,787.0
850,617.0
76,112.0
531,901.0
144,96.0
426,260.0
724,559.0
704,888.0
920,946.0
942,552.0
634,751.0
641,728.0
226,128.0
604,727.0
32,111.0
988,747.0
529,806.0
572,981.0
575,645.0
553,904.0
613,610.0
720,674.0
99,80.0
893,767.0
792,744.0
701,794.0
685,635.0
454,127.0
367,72.0
538,997.0
257,462.0
680,614.0
290,104.0
851,863.0
880,939.0
826,664.0
219,278.0
341,463.0
97,17.0
828,896.0
973,789.0
687,821.0
498,163.0
773,586.0
522,661.0
750,542.0
710,546.0
955,691.0
86,55.0
91,212.0
780,526.0
925,510.0
565,603.0
867,926.0
621,983.0
513,883.0
19,437.0
333,45.0
739,771.0
443,464.0
116,261.0
408,368.0
743,657.0
908,560.0
120,175.0
817,709.0
864,543.0
957,731.0
161,327.0
839,928.0
173,81.0
616,632.0
952,706.0
589,631.0
852,866.0
699,815.0
929,810.0
317,178.0
741,622.0
541,588.0
716,611.0
919,872.0
630,971.0
620,759.0
169,455.0
624,847.0
662,554.0
912,516.0
921,574.0
515,702.0
422,217.0
910,938.0
721,959.0
656,801.0
885,590.0
903,693.0
307,401.0
823,947.0
90,402.0
304,187.0
838,868.0
470,137.0
799,812.0
618,608.0
625,833.0
735,628.0
761,683.0
874,978.0
480,407.0
831,974.0
717,626.0
423,202.0
579,899.0
213,427.0
813,607.0
650,783.0
797,535.0
948,512.0
216,155.0
508,571.0
352,34.0
98,435.0
28,292.0
711,950.0
476,133.0
358,200.0
277,339.0
619,689.0
563,967.0
982,858.0
963,756.0
638,737.0
283,244.0
876,760.0
671,915.0
841,697.0
481,121.0
316,119.0
288,483.0
581,647.0
490,419.0
637,692.0
755,566.0
457,16.0
907,970.0
551,606.0
835,911.0
231,36.0
210,53.0
627,708.0
190,365.0
495,329.0
193,499.0
936,784.0
849,887.0
205,274.0
511,555.0
598,854.0
377,366.0
932,733.0
500,740.0
342,294.0
247,24.0
303,328.0
649,578.0
682,561.0
803,860.0
930,960.0
567,640.0
845,599.0
148,186.0
381,301.0
609,550.0
790,844.0
583,732.0
145,410.0
109,362.0
871,916.0
222,138.0
370,492.0
660,819.0
770,540.0
547,615.0
287,235.0
798,934.0
623,757.0
881,966.0
814,898.0
9,89.0
989,884.0
943,941.0
507,986.0
809,836.0
927,502.0
320,39.0
21,497.0
12,140.0
897,667.0
188,390.0
873,822.0
980,653.0
537,976.0
909,748.0
185,259.0
857,509.0
736,666.0
804,523.0
805,534.0
676,544.0
752,775.0
923,601.0
525,570.0
107,197.0
703,890.0
405,299.0
58,48.0
395,279.0
46,458.0
379,170.0
715,530.0
5,57.0
651,914.0
585,705.0
182,430.0
286,441.0
228,348.0
353,264.0
359,384.0
658,964.0
183,391.0
297,149.0
466,364.0
349,4.0
663,766.0
281,206.0
29,309.0
411,158.0
194,345.0
371,258.0
820,712.0
302,313.0
528,886.0
172,450.0
335,456.0
69,152.0
102,77.0
958,519.0
82,270.0
987,722.0
484,340.0
782,945.0
918,742.0
504,533.0
791,681.0
665,922.0
3,434.0
489,334.0
30,15.0
414,157.0
229,7.0
493,447.0
134,181.0
389,52.0
776,913.0
8,468.0
100,472.0
956,763.0
969,690.0
832,754.0
383,94.0
78,143.0
227,449.0
354,461.0
198,237.0
865,949.0
824,569.0
777,642.0
532,793.0
861,859.0
93,10.0
215,239.0
249,446.0
23,189.0
214,51.0
360,165.0
311,418.0
827,937.0
276,22.0
225,211.0
985,695.0
582,895.0
536,738.0
745,564.0
136,300.0
398,403.0
723,643.0
196,415.0
273,319.0
843,503.0
670,796.0
424,308.0
539,889.0
769,655.0
636,984.0
440,174.0
840,778.0
62,487.0
351,473.0
166,159.0
548,577.0
332,176.0
241,330.0
992,672.0
245,268.0
465,43.0
47,296.0
679,834.0
191,64.0
199,63.0
132,263.0
293,251.0
338,0.0
321,453.0
118,256.0
177,71.0
527,505.0
326,428.0
272,479.0
612,951.0
363,207.0
33,139.0
451,54.0
993,576.0
729,972.0
846,900.0
331,126.0
644,891.0
452,406.0
772,592.0
180,40.0
346,412.0
108,68.0
514,961.0
35,147.0
545,654.0
6,248.0
488,387.0
38,392.0
150,385.0
103,336.0
396,429.0
141,413.0
271,95.0
337,101.0
979,584.0
315,432.0
436,421.0
162,397.0
14,49.0
135,31.0
254,482.0
265,250.0
73,266.0
374,378.0
151,201.0
233,240.0
361,372.0
375,369.0
486,238.0
253,314.0
289,469.0
438,236.0
686,688.0
399,67.0
425,20.0
25,66.0
764,878.0
323,125.0
825,696.0
998,677.0
106,252.0
204,130.0
275,2.0
420,234.0
110,442.0
433,75.0
282,416.0
496,444.0
325,123.0
1,61.0
37,382.0
83,322.0
285,79.0
675,975.0
460,284.0
393,167.0
467,124.0
114,255.0
171,475.0
409,105.0
431,267.0
220,156.0
347,380.0
477,208.0
977,906.0
965,
842,
318,
596,
376,
629,
995,
404,
506,
990,
808,
573,
59,
195,
935,
556,
41,
218,
779,
646,
678,
753,
730,
816,
633,
557,
305,
652,
953,
357,
830,
719,
600,
648,
595,
954,
87,
829,
350,
295,
999,
811,
994,
602,
568,
698,
587,
386,
725,
694,
713,
439,
42,
129,
56,
242,
343,
848,
232,
877,
459,
882,
310,
88,
521,
558,
788,
795,
594,
856,
18,
117,
92,
324,
580,
968,
400,
734,
356,
474,
269,
388,
306,
996,
65,
707,
869,
184,
445,
131,
312,
223,
142,
494,
749,
394,
485,
26,
203,
13,
668,
746,
113,
122,
179,
924,
154,
209,
74,
491,
673,
44,
262,
221,
591,
168,
593,
991,
597,
562,
471,
146,
800,
807,
478,
524,
518,
853,
