x,y
0.00799211910485588,0.006236209398738412
0.009039472352338184,0.004741276428967718
0.008075127819577645,0.006191122905719781
0.004344416463170562,0.008862059351771331
0.011002980673175532,0.004598724387583832
0.0049421626885370095,0.007207562129457522
0.004197929953094318,0.007987888466609873
0.00769604549536244,0.005966848100810311
0.0057740189557770405,0.0029752666381811263
0.006630344719389552,0.006647063595090709
0.005402169503596305,0.0077357597838330254
0.004636284664444639,0.009707094074272463
0.008722517916027616,0.007210642559967084
0.004545109105589466,0.007081165225017868
0.006067700807555707,0.008577072399324932
0.006675192575487948,0.008320508258134261
0.006100843776908936,0.010170398622190737
0.006047893278412866,0.00790363515159469
0.008653472555413638,0.0133629162131369
0.009195778523997904,0.005375264177885996
0.009079645898474986,0.004227486368160369
0.007274758607178641,0.009106573429484354
0.008208285725531535,0.007976262552334138
0.014042240484211958,0.003949898651077709
0.004526490403645165,0.007621761174101761
0.008518031697852238,0.007598814990134683
0.006262046924934841,0.00961729643602981
0.005134901347816348,0.004473473884476971
0.005323830610184531,0.007588975410516188
0.010083399804959607,0.00824324311997082
0.010136802416911124,0.005531935007897816
0.009745547574971036,0.01177778025921727
0.008855189995126835,0.011037444208252062
0.009739325675463718,0.0061583841101292575
0.014463259111100794,0.0034302297973076885
0.008992901340526754,0.006786417714382219
0.010018977061630395,0.008546277780687329
0.011623436725325701,0.010110277354519014
0.009085302609058396,0.005409011260002928
0.009471385385398367,0.014404494901590199
0.007764361318512935,0.014958580205610996
0.00691496900701797,0.01005655296229633
0.007836476010097989,0.00924961786105004
0.00476406934454744,0.009925565092046552
0.009691477268022667,0.014103290502714258
0.011078434729974728,0.006577052004833463
0.008181730882122614,0.006489653204848907
0.0035598767350870242,0.012102513731193486
0.010769202686001655,0.010946458797775432
0.012699167269493194,0.009768658914130915
0.006844661571822121,0.005587260502655594
0.005554646673706834,0.01029550862195561
0.009550963990456376,0.007729783526634636
0.006513425261575064,0.009800459326133071
0.010377924855025769,0.008797737575387623
0.005022439277686889,0.009267983175035924
0.004094525175345523,0.011695340612010918
0.013745255154775808,0.01034753058854365
0.011802519974408263,0.0064079427531746015
0.008092264408615869,0.018322826044826608
0.01071355125312663,0.0059623750301586315
0.005126092379110809,0.011369077286253406
0.008254138124708677,0.009857212111639061
0.008922438478705429,0.008470568161303723
0.008007286351030271,0.012499489902354758
0.005483633324390479,0.006499836847042746
0.006774162886844894,0.006508799495644048
0.006244455658549928,0.01171079710196037
0.006411779779722974,0.013045112406984138
0.010442541947195842,0.012466360348794524
0.008080215034698753,0.01144295831001393
0.00889973405493543,0.010685078390203079
0.01552291030839285,0.007121406281593447
0.00790479252574879,0.007880801054935873
0.014187331302784026,0.007590144499910733
0.008021475660218,0.011066920268263284
0.011543028869272345,0.012757452488955741
0.01290876122890903,0.006652334252627507
