x,y
0.05239409268819075,0.029355254659152945
0.041849327086218184,0.03308660081231973
0.061804153984346945,0.06632098820155971
0.05042997471141171,0.06188860742200662
0.06651194440558988,0.04865892792962157
0.05869210476760571,0.03354958932322623
0.07358277184766901,0.09580814787117128
0.041616453167256276,0.03205809303973333
0.042494133389817716,0.04108765116490492
0.052054777633970976,0.05181970768234597
0.09763668957635556,0.07108506780160405
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
